created_at	lat	long
2019-09-10 18:53:00	28.604949	-81.273695
2019-09-10 18:53:00	26.4010446873319	-80.1730094168182
2019-09-10 18:53:00	30.1762409	-81.8009018
2019-09-10 18:52:00	33.5044	-84.47157
2019-09-10 15:52:00	34.129593	-117.386061
2019-09-10 15:51:00	33.223172	-117.347092
2019-09-10 18:51:00	31.92202	-81.04834
2019-09-10 15:48:00	33.03808	-117.0896
2019-09-10 15:50:00	33.184675	-117.24446
2019-09-10 15:49:00	33.26402	-117.2992
2019-09-10 18:49:00	33.3881610684525	-84.2985816998685
2019-09-10 17:49:00	33.36088	-86.83485
2019-09-10 18:49:00	26.343342	-80.249881
2019-09-10 17:49:00	32.4031	-86.27628
2019-09-10 17:49:00	30.476585	-89.079559
2019-09-10 18:48:00	28.07627	-82.52082
2019-09-10 17:48:00	32.34596	-86.2845
2019-09-10 15:48:00	34.132784	-117.772715
2019-09-10 15:48:00	34.0331	-117.2863
2019-09-10 17:48:00	33.0536507820875	-89.5768977934432
2019-09-10 15:48:00	33.082041	-117.251623
2019-09-10 18:47:00	30.1782144	-81.8048313
2019-09-10 18:47:00	28.283468	-81.327609
2019-09-10 17:47:00	32.61405	-85.50276
2019-09-10 17:47:00	30.326178	-87.395006
2019-09-10 17:47:00	35.22166	-89.86005
2019-09-10 18:43:00	26.5866894	-81.8893971
2019-09-10 17:46:00	32.56783	-89.10728
2019-09-10 18:45:00	26.666974	-81.815431
2019-09-10 17:44:00	35.09864	-90.07191
2019-09-10 17:44:00	30.15678	-85.73448
2019-09-10 15:43:00	34.116326	-117.505888
2019-09-10 15:43:00	34.0858971325916	-117.109495144372
2019-09-10 15:42:00	33.943536	-117.305678
2019-09-10 18:42:00	28.036568	-82.35707
2019-09-10 18:42:00	27.9055609	-81.8525531
2019-09-10 17:42:00	30.512355	-87.918512
2019-09-10 15:41:00	34.142423	-117.339877
2019-09-10 18:40:00	33.75193	-84.46728
2019-09-10 17:40:00	35.080758	-89.779857
2019-09-10 15:40:00	34.07707	-117.7139
2019-09-10 18:40:00	33.86258	-83.71703
2019-09-10 15:39:00	34.17269	-117.3062
2019-09-10 15:39:00	33.880106	-117.63445
2019-09-10 18:39:00	30.513298	-84.205151
2019-09-10 18:39:00	30.331335	-81.607952
2019-09-10 17:39:00	31.60145	-89.19258
2019-09-10 18:39:00	28.420951	-81.500744
2019-09-10 18:39:00	28.420951	-81.500744
2019-09-10 18:38:00	29.14152	-82.204529
2019-09-10 18:38:00	27.861484	-82.297865
2019-09-10 17:37:00	31.1558132762625	-88.5617882986293
2019-09-10 15:37:00	34.0264	-117.0825
2019-09-10 18:37:00	28.59205	-81.55389
2019-09-10 15:36:00	33.9519	-117.291992
2019-09-10 18:36:00	28.1086397	-81.4357224
2019-09-10 15:36:00	34.116234	-117.55177
2019-09-10 18:35:00	33.6440554	-85.0535993
2019-09-10 18:35:00	30.08628	-81.4985
2019-09-10 15:33:00	33.117982	-117.256779
2019-09-10 18:34:00	33.9426	-83.99383
